pl_name,hostname,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,sy_dist,disc_facility
"HD 2039 b","HD 2039",2.2000000000,0.0600000000,-0.0600000000,85.69220000,"Anglo-Australian Telescope"
"Kepler-20 d","Kepler-20",0.3474000000,0.0067000000,-0.0067000000,282.56300000,"Kepler"
"Kepler-697 b","Kepler-697",0.0471000000,,,1277.33000000,"Kepler"
"Kepler-99 b","Kepler-99",0.0507100000,0.0002400000,-0.0002400000,208.36900000,"Kepler"
"Kepler-1835 b","Kepler-1835",0.0997000000,,,1404.38000000,"Kepler"
"Kepler-1555 b","Kepler-1555",0.0805000000,,,2013.27000000,"Kepler"
"Kepler-783 c","Kepler-783",0.0690300000,0.0009000000,-0.0009000000,516.09000000,"Kepler"
"HD 38529 c","HD 38529",3.2260000000,0.1310000000,-0.1440000000,42.35380000,"Multiple Observatories"
"HD 219139 b","HD 219139",0.9400000000,0.0600000000,-0.0700000000,104.93500000,"Okayama Astrophysical Observatory"
"KMT-2018-BLG-1990L b","KMT-2018-BLG-1990L",0.7630000000,0.2190000000,-0.1450000000,967.00000000,"KMTNet"
"K2-247 c","K2-247",0.0615000000,0.0008000000,-0.0008000000,258.11300000,"K2"
"TOI-904 b","TOI-904",0.0560000000,0.0190000000,-0.0120000000,46.08910000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-904 c","TOI-904",0.3120000000,0.0230000000,-0.0580000000,46.08910000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-4860 b","TOI-4860",0.0180800000,0.0001500000,-0.0001500000,80.14230000,"Transiting Exoplanet Survey Satellite (TESS)"
"OGLE-2014-BLG-1722L b","OGLE-2014-BLG-1722L",1.5000000000,0.6000000000,-0.6000000000,6400.00000000,"OGLE"
"KMT-2016-BLG-1820L b","KMT-2016-BLG-1820L",1.0800000000,0.2200000000,-0.2200000000,6260.00000000,"KMTNet"
"PSR B1620-26 b","PSR B1620-26",23.0000000000,,,,"Hubble Space Telescope"
"OGLE-2007-BLG-349L AB c","OGLE-2007-BLG-349L A",2.5900000000,0.4300000000,-0.3400000000,2760.00000000,"OGLE"
"Kepler-1851 b","Kepler-1851",0.1016000000,,,1589.81000000,"Kepler"
"Kepler-1104 b","Kepler-1104",0.0632100000,0.0003500000,-0.0003500000,530.65800000,"Kepler"
"LHS 1678 c","LHS 1678",0.0327000000,0.0015000000,-0.0015000000,19.87820000,"Transiting Exoplanet Survey Satellite (TESS)"
"Kepler-1901 b","Kepler-1901",0.0453000000,,,1028.37000000,"Kepler"
"Kepler-860 b","Kepler-860",0.0580000000,,,1056.36000000,"Kepler"
"LHS 1140 b","LHS 1140",0.0946000000,0.0017000000,-0.0017000000,14.98610000,"MEarth Project"
"LHS 1140 c","LHS 1140",0.0270000000,0.0005000000,-0.0005000000,14.98610000,"Multiple Observatories"
"Kepler-1604 b","Kepler-1604",0.0140600000,0.0001300000,-0.0001300000,541.18900000,"Kepler"
"Kepler-804 b","Kepler-804",0.1128700000,0.0012400000,-0.0012400000,649.65000000,"Kepler"
"HD 39194 d","HD 39194",0.1949000000,0.0031000000,-0.0031000000,26.41310000,"La Silla Observatory"
"HD 89839 b","HD 89839",4.7130000000,0.0450000000,-0.0450000000,57.30630000,"Multiple Facilities"
"HD 104067 b","HD 104067",0.2674000000,0.0032000000,-0.0033000000,20.36320000,"La Silla Observatory"
"TOI-4438 b","TOI-4438",0.0534000000,0.0037000000,-0.0037000000,30.03460000,"Transiting Exoplanet Survey Satellite (TESS)"
"HD 104067 c","HD 104067",0.1058000000,0.0013000000,-0.0013000000,20.36320000,"Multiple Observatories"
"LHS 1678 d","LHS 1678",0.0400000000,0.0018000000,-0.0017000000,19.87820000,"Transiting Exoplanet Survey Satellite (TESS)"
"KMT-2021-BLG-1554L b","KMT-2021-BLG-1554L",0.7200000000,0.1300000000,-0.1400000000,7680.00000000,"KMTNet"
"Kepler-203 d","Kepler-203",0.1000000000,,,703.30200000,"Kepler"
"KMT-2021-BLG-1303L b","KMT-2021-BLG-1303L",2.8900000000,0.4400000000,-0.6600000000,6280.00000000,"KMTNet"
"KMT-2021-BLG-0736L b","KMT-2021-BLG-0736L",4.0000000000,0.9000000000,-0.8000000000,7000.00000000,"KMTNet"
"Kepler-1221 b","Kepler-1221",0.0906000000,,,913.65000000,"Kepler"
"Kepler-1985 b","Kepler-1985",0.0426000000,,,,"Kepler"
"TOI-1347 b","TOI-1347",0.0171000000,0.0003000000,-0.0003000000,147.47600000,"Transiting Exoplanet Survey Satellite (TESS)"
"HD 93083 b","HD 93083",0.4770000000,,,28.51590000,"La Silla Observatory"
"Kepler-920 c","Kepler-920",0.4029000000,,,1001.68000000,"Kepler"
"HD 88986 b","HD 88986",0.5800000000,0.0400000000,-0.0400000000,33.26730000,"Haute-Provence Observatory"
"Kepler-1921 b","Kepler-1921",0.1586500000,0.0027900000,-0.0027900000,928.98900000,"Kepler"
"Kepler-750 b","Kepler-750",0.0874200000,0.0007800000,-0.0007800000,1296.02000000,"Kepler"
"Kepler-955 b","Kepler-955",0.1083000000,,,550.38300000,"Kepler"
"TOI-2529 b","TOI-2529",0.3270000000,0.0200000000,-0.0200000000,296.27100000,"Transiting Exoplanet Survey Satellite (TESS)"
"Kepler-1943 b","Kepler-1943",0.0597500000,0.0008600000,-0.0008600000,1004.55000000,"Kepler"
"TOI-1136 c","TOI-1136",0.0669000000,0.0005000000,-0.0005000000,84.53620000,"Transiting Exoplanet Survey Satellite (TESS)"
"KMT-2021-BLG-1770L b","KMT-2021-BLG-1770L",0.9000000000,0.1300000000,-0.1300000000,6920.00000000,"KMTNet"
"OGLE-2011-BLG-0265L b","OGLE-2011-BLG-0265L",1.8900000000,0.2500000000,-0.2000000000,4380.00000000,"OGLE"
"OGLE-2018-BLG-0740L b","OGLE-2018-BLG-0740L",5.0000000000,0.3000000000,-0.3000000000,3200.00000000,"OGLE"
"KMT-2017-BLG-2509L b","KMT-2017-BLG-2509L",2.1400000000,0.2700000000,-0.3900000000,7040.00000000,"KMTNet"
"Kepler-651 b","Kepler-651",0.1407800000,0.0014000000,-0.0014000000,509.40800000,"Kepler"
"OGLE-2018-BLG-0932L b","OGLE-2018-BLG-0932L",1.7500000000,0.2400000000,-0.2300000000,6620.00000000,"KMTNet"
"OGLE-2014-BLG-0124L b","OGLE-2014-BLG-0124L",3.4800000000,0.2200000000,-0.2200000000,3500.00000000,"OGLE"
"HD 331093 b","HD 331093",1.4400000000,0.0700000000,-0.0700000000,50.19280000,"Haute-Provence Observatory"
"Kepler-1879 b","Kepler-1879",0.0957000000,0.0008500000,-0.0008500000,627.17100000,"Kepler"
"TOI-815 b","TOI-815",0.0903000000,0.0018000000,-0.0019000000,59.71170000,"Transiting Exoplanet Survey Satellite (TESS)"
"OGLE-TR-182 b","OGLE-TR-182",0.0510000000,0.0010000000,-0.0010000000,2501.75000000,"OGLE"
"Kepler-364 c","Kepler-364",0.3120000000,,,891.46200000,"Kepler"
"Kepler-828 b","Kepler-828",0.0122800000,0.0001300000,-0.0001300000,575.32200000,"Kepler"
"Kepler-229 b","Kepler-229",0.0620000000,,,826.26500000,"Kepler"
"Kepler-1689 b","Kepler-1689",0.0784000000,0.0009200000,-0.0009200000,294.12200000,"Kepler"
"OGLE-2018-BLG-0567L b","OGLE-2018-BLG-0567L",2.7200000000,0.5300000000,-0.5900000000,7060.00000000,"OGLE"
"OGLE-2019-BLG-1053L b","OGLE-2019-BLG-1053L",3.4000000000,0.5000000000,-0.5000000000,6800.00000000,"KMTNet"
"Kepler-29 b","Kepler-29",0.0848200000,0.0009600000,-0.0009600000,832.53200000,"Kepler"
"OGLE-2019-BLG-0468L c","OGLE-2019-BLG-0468L",2.7700000000,3.4900000000,-2.1200000000,4400.00000000,"OGLE"
"KMT-2021-BLG-1898L b","KMT-2021-BLG-1898L",1.9000000000,0.3000000000,-0.3000000000,6900.00000000,"KMTNet"
"KMT-2024-BLG-0404L b","KMT-2024-BLG-0404L",0.8500000000,0.1100000000,-0.1100000000,7210.00000000,"KMTNet"
"KMT-2019-BLG-1042L b","KMT-2019-BLG-1042L",1.7000000000,0.5000000000,-0.5000000000,6600.00000000,"KMTNet"
"MOA-2016-BLG-227L b","MOA-2016-BLG-227L",1.3900000000,0.2200000000,-0.2200000000,6500.00000000,"MOA"
"AT2021ueyL b","AT2021ueyL",4.0100000000,1.6800000000,-1.3400000000,1040.00000000,"Multiple Observatories"
"HD 179949 b","HD 179949",0.0443000000,0.0026000000,-0.0026000000,27.45730000,"Anglo-Australian Telescope"
"Kepler-629 b","Kepler-629",0.0710700000,0.0003500000,-0.0003500000,372.05000000,"Kepler"
"Kepler-1384 b","Kepler-1384",0.1126000000,,,618.00000000,"Kepler"
"TOI-871 b","TOI-871",0.1054000000,0.0021000000,-0.0021000000,68.04730000,"Transiting Exoplanet Survey Satellite (TESS)"
"Kepler-847 b","Kepler-847",0.0315000000,,,513.10300000,"Kepler"
"NGTS-27 b","NGTS-27",0.0446000000,0.0026000000,-0.0036000000,942.12200000,"Transiting Exoplanet Survey Satellite (TESS)"
"Kepler-1262 b","Kepler-1262",0.0830000000,,,1054.87000000,"Kepler"
"TOI-2068 b","TOI-2068",0.0632000000,0.0011000000,-0.0011000000,52.93280000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-2406 b","TOI-2406",0.0226700000,0.0007100000,-0.0007100000,55.41900000,"Transiting Exoplanet Survey Satellite (TESS)"
"Kepler-764 b","Kepler-764",0.0724000000,,,1047.84000000,"Kepler"
"Kepler-782 b","Kepler-782",0.5449400000,0.0031000000,-0.0031000000,446.84400000,"Kepler"
"Kepler-824 b","Kepler-824",0.0550000000,,,1201.40000000,"Kepler"
"HD 60532 b","HD 60532",0.7700000000,0.0200000000,-0.0200000000,25.97160000,"La Silla Observatory"
"HD 60532 c","HD 60532",1.6000000000,0.0400000000,-0.0400000000,25.97160000,"La Silla Observatory"
"Kepler-743 b","Kepler-743",0.0416600000,0.0004700000,-0.0004700000,278.98700000,"Kepler"
"Kepler-821 b","Kepler-821",0.0290000000,,,614.57100000,"Kepler"
"TOI-1448 b","TOI-1448",0.0567000000,0.0015000000,-0.0015000000,73.33450000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-4633 c","TOI-4633",0.8470000000,0.0610000000,-0.0610000000,95.20160000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-776 c","TOI-776",0.1001000000,0.0022000000,-0.0024000000,27.17010000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-6008 b","TOI-6008",0.0107770000,0.0001620000,-0.0001620000,23.10080000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-6086 b","TOI-6086",0.0154100000,0.0002400000,-0.0002400000,31.45660000,"Transiting Exoplanet Survey Satellite (TESS)"
"Kepler-749 b","Kepler-749",0.1054000000,,,721.02700000,"Kepler"
"Kepler-820 b","Kepler-820",0.5600400000,0.0036400000,-0.0036400000,1387.20000000,"Kepler"
"OGLE-2015-BLG-0051L b","OGLE-2015-BLG-0051L",0.7300000000,0.0800000000,-0.0800000000,8200.00000000,"OGLE"
"Kepler-56 d","Kepler-56",2.1600000000,0.0800000000,-0.0800000000,912.99400000,"Multiple Observatories"
"Kepler-755 b","Kepler-755",0.0215600000,0.0002300000,-0.0002300000,399.03400000,"Kepler"
"Kepler-816 b","Kepler-816",0.0895000000,,,983.69700000,"Kepler"
"Kepler-791 b","Kepler-791",0.1256000000,,,1266.34000000,"Kepler"
"Kepler-793 b","Kepler-793",0.0491000000,,,985.69900000,"Kepler"
"OGLE-2012-BLG-0950L b","OGLE-2012-BLG-0950L",2.6000000000,0.3000000000,-0.5000000000,2600.00000000,"OGLE"
"HD 42618 b","HD 42618",0.5540000000,0.0110000000,-0.0110000000,24.33580000,"Multiple Observatories"
"Kepler-757 b","Kepler-757",0.0190000000,,,1068.68000000,"Kepler"
"Kepler-759 b","Kepler-759",0.2329000000,,,1073.48000000,"Kepler"
"Kepler-815 b","Kepler-815",0.0947300000,0.0015100000,-0.0015100000,1259.28000000,"Kepler"
"Kepler-790 b","Kepler-790",0.1010000000,,,703.16800000,"Kepler"
"Kepler-787 b","Kepler-787",0.0159000000,,,503.56800000,"Kepler"
"TYC 3667-1280-1 b","TYC 3667-1280-1",0.2100000000,0.0100000000,-0.0100000000,477.51600000,"McDonald Observatory"
"Kepler-26 b","Kepler-26",0.0855100000,0.0039300000,-0.0039300000,335.30700000,"Kepler"
"Kepler-760 b","Kepler-760",0.0808700000,0.0007100000,-0.0007100000,792.33600000,"Kepler"
"Kepler-502 b","Kepler-502",0.0535000000,,,1591.04000000,"Kepler"
"Kepler-812 b","Kepler-812",0.1024000000,,,1482.74000000,"Kepler"
"Kepler-811 b","Kepler-811",0.1591100000,0.0012800000,-0.0012800000,985.04100000,"Kepler"
"Kepler-484 b","Kepler-484",0.0903600000,0.0007900000,-0.0007900000,382.13600000,"Kepler"
"Kepler-26 c","Kepler-26",0.1072500000,0.0049300000,-0.0049300000,335.30700000,"Kepler"
"Kepler-474 b","Kepler-474",0.0609200000,0.0004300000,-0.0004300000,841.49600000,"Kepler"
"Kepler-768 b","Kepler-768",0.0920000000,,,784.56000000,"Kepler"
"Kepler-810 b","Kepler-810",0.0550000000,,,1458.59000000,"Kepler"
"Kepler-827 b","Kepler-827",0.2742000000,,,2046.68000000,"Kepler"
"Kepler-458 c","KIC 9663113",0.1701200000,0.0011100000,-0.0011100000,1594.74000000,"Kepler"
"Kepler-307 c","Kepler-307",0.1089600000,0.0007300000,-0.0007300000,575.58100000,"Kepler"
"Kepler-500 b","Kepler-500",0.0836100000,0.0009100000,-0.0009100000,807.48000000,"Kepler"
"Kepler-806 b","Kepler-806",0.0768400000,0.0005300000,-0.0005300000,361.89600000,"Kepler"
"Kepler-784 b","Kepler-784",0.2211100000,0.0009600000,-0.0009600000,1303.72000000,"Kepler"
"Kepler-831 b","Kepler-831",0.0598400000,0.0006800000,-0.0006800000,593.54000000,"Kepler"
"Kepler-779 b","Kepler-779",0.0533000000,,,283.15500000,"Kepler"
"Kepler-803 b","Kepler-803",0.2672100000,0.0027600000,-0.0027600000,639.77100000,"Kepler"
"Kepler-802 b","Kepler-802",0.2265000000,,,780.58500000,"Kepler"
"Kepler-830 b","Kepler-830",0.1033000000,,,1122.00000000,"Kepler"
"Kepler-829 b","Kepler-829",0.0678000000,,,1073.76000000,"Kepler"
"Kepler-477 b","Kepler-477",0.0911000000,,,367.00000000,"Kepler"
"Kepler-505 b","Kepler-505",0.1445000000,,,283.41000000,"Kepler"
"Kepler-499 b","Kepler-499",0.0598000000,,,556.72600000,"Kepler"
"HD 141399 b","HD 141399",0.4150000000,0.0110000000,-0.0110000000,37.01690000,"Multiple Observatories"
"HD 141399 c","HD 141399",0.6890000000,0.0200000000,-0.0200000000,37.01690000,"Multiple Observatories"
"Kepler-745 b","Kepler-745",0.0915000000,,,1780.38000000,"Kepler"
"Kepler-848 b","Kepler-848",0.0758600000,0.0005100000,-0.0005100000,1378.47000000,"Kepler"
"Kepler-794 b","Kepler-794",0.1003600000,0.0009100000,-0.0009100000,931.19200000,"Kepler"
"Kepler-796 b","Kepler-796",0.0731700000,0.0004500000,-0.0004500000,817.58400000,"Kepler"
"HD 141399 e","HD 141399",5.0000000000,1.5000000000,-1.5000000000,37.01690000,"Multiple Observatories"
"HD 108236 e","HD 108236",0.1367000000,0.0022000000,-0.0020000000,64.59780000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-1233.01","HD 108236",0.1074000000,0.0023000000,-0.0023000000,64.59780000,"Transiting Exoplanet Survey Satellite (TESS)"
"2MASS J01033563-5515561 AB b","2MASS J01033563-5515561 A",84.0000000000,,,47.20000000,"Paranal Observatory"
"TOI-451 b","TOI-451",0.0274000000,0.0017000000,-0.0017000000,123.73900000,"Transiting Exoplanet Survey Satellite (TESS)"
"HD 11506 c","HD 11506",0.7710000000,0.0040000000,-0.0040000000,51.26100000,"W. M. Keck Observatory"
"Kepler-753 b","Kepler-753",0.0540000000,,,274.76700000,"Kepler"
"Kepler-752 b","Kepler-752",0.1353000000,,,1232.29000000,"Kepler"
"Kepler-846 b","Kepler-846",0.1399000000,,,1127.12000000,"Kepler"
"Kepler-845 b","Kepler-845",0.0166800000,0.0001700000,-0.0001700000,431.05100000,"Kepler"
"Kepler-771 b","Kepler-771",0.0843000000,,,1393.85000000,"Kepler"
"Kepler-773 b","Kepler-773",0.0468200000,0.0005300000,-0.0005300000,547.02600000,"Kepler"
"Kepler-844 b","Kepler-844",0.0298000000,,,431.77600000,"Kepler"
"Kepler-843 b","Kepler-843",0.0313000000,,,1165.66000000,"Kepler"
"HIP 74890 b","HIP 74890",2.1000000000,0.0900000000,-0.0900000000,78.65620000,"Multiple Observatories"
"TOI-663 d","TOI-663",0.0576000000,0.0021000000,-0.0022000000,64.23080000,"Transiting Exoplanet Survey Satellite (TESS)"
"Kepler-767 b","Kepler-767",0.5874000000,,,2251.03000000,"Kepler"
"Kepler-774 b","Kepler-774",0.1082000000,0.0006300000,-0.0006300000,917.80400000,"Kepler"
"Kepler-841 b","Kepler-841",0.4790000000,,,998.96100000,"Kepler"
"Kepler-842 b","Kepler-842",0.0204000000,,,532.72600000,"Kepler"
"Kepler-839 b","Kepler-839",0.2316000000,0.0027600000,-0.0027600000,944.56100000,"Kepler"
"TOI-2374 b","TOI-2374",0.0471000000,0.0002000000,-0.0002000000,134.65500000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-3071 b","TOI-3071",0.0249000000,0.0001000000,-0.0001000000,485.21900000,"Transiting Exoplanet Survey Satellite (TESS)"
"HD 133131 A b","HD 133131 A",1.4400000000,0.0050000000,-0.0050000000,51.47360000,"Las Campanas Observatory"
"Kepler-770 b","Kepler-770",0.1694000000,,,930.45700000,"Kepler"
"Kepler-769 b","Kepler-769",0.0778000000,,,1169.57000000,"Kepler"
"HD 133131 B b","HD 133131 B",6.1500000000,0.5900000000,-0.5900000000,51.29930000,"Las Campanas Observatory"
"TOI-5082.01","TOI-5082",0.0512048420,,,43.14060000,"Transiting Exoplanet Survey Satellite (TESS)"
"Kepler-744 b","Kepler-744",0.0973500000,0.0012500000,-0.0012500000,449.96400000,"Kepler"
"Kepler-765 b","Kepler-765",0.1754000000,,,1076.28000000,"Kepler"
"Kepler-834 b","Kepler-834",0.0862000000,,,633.93700000,"Kepler"
"Kepler-832 b","Kepler-832",0.0750000000,,,1688.12000000,"Kepler"
"HD 73344 b","HD 73344",0.1310000000,0.0003000000,-0.0002000000,35.26000000,"K2"
"TOI-4527.01","TOI-4527",0.0083323530,,,18.10370000,"Transiting Exoplanet Survey Satellite (TESS)"
"BD-14 3065 b","BD-14 3065 A",0.0656000000,0.0026000000,-0.0026000000,589.42300000,"Transiting Exoplanet Survey Satellite (TESS)"
"Kepler-912 b","Kepler-912",0.0339000000,,,2004.72000000,"Kepler"
"Kepler-1017 b","Kepler-1017",0.0719600000,0.0004600000,-0.0004600000,552.05800000,"Kepler"
"Kepler-980 b","Kepler-980",0.0999300000,0.0009700000,-0.0009700000,961.46800000,"Kepler"
"Kepler-983 b","Kepler-983",0.3148000000,,,714.43700000,"Kepler"
"Kepler-870 b","Kepler-870",0.1539000000,,,1259.46000000,"Kepler"
"Kepler-869 b","Kepler-869",0.2244000000,,,939.45500000,"Kepler"
"Kepler-913 b","Kepler-913",0.1009000000,,,991.61800000,"Kepler"
"Kepler-910 b","Kepler-910",0.0375200000,0.0001900000,-0.0001900000,400.28900000,"Kepler"
"Kepler-964 b","Kepler-964",0.1073000000,0.0005100000,-0.0005100000,454.62600000,"Kepler"
"Kepler-963 b","Kepler-963",0.0849000000,,,771.49400000,"Kepler"
"Kepler-866 b","Kepler-866",0.0331000000,,,646.66700000,"Kepler"
"Kepler-865 b","Kepler-865",0.1057000000,,,586.13700000,"Kepler"
"Kepler-915 b","Kepler-915",0.0565500000,0.0006400000,-0.0006400000,849.03600000,"Kepler"
"Kepler-914 b","Kepler-914",0.0545400000,0.0004900000,-0.0004900000,753.72300000,"Kepler"
"Kepler-1051 b","Kepler-1051",0.1839500000,0.0011100000,-0.0011100000,829.34300000,"Kepler"
"Kepler-1058 b","Kepler-1058",0.3679000000,,,491.99700000,"Kepler"
"Kepler-864 b","Kepler-864",0.0687000000,,,2022.90000000,"Kepler"
"Kepler-863 b","Kepler-863",0.1220000000,,,1499.66000000,"Kepler"
"Kepler-923 b","Kepler-923",0.0759200000,0.0006000000,-0.0006000000,1000.28000000,"Kepler"
"Kepler-916 b","Kepler-916",0.1885000000,,,830.71200000,"Kepler"
"Kepler-950 b","Kepler-950",0.3982000000,,,2161.60000000,"Kepler"
"Kepler-1029 b","Kepler-1029",0.0470000000,,,366.65600000,"Kepler"
"Kepler-958 b","Kepler-958",0.0863100000,0.0005700000,-0.0005700000,449.77300000,"Kepler"
"Kepler-861 b","Kepler-861",0.0463000000,,,850.32700000,"Kepler"
"Kepler-862 b","Kepler-862",0.0390000000,,,1039.03000000,"Kepler"
"Kepler-927 b","Kepler-927",0.0866000000,,,831.68500000,"Kepler"
"Kepler-962 b","Kepler-962",0.0987400000,0.0005400000,-0.0005400000,411.48600000,"Kepler"
"TOI-1855 b","TOI-1855",0.0239800000,0.0004600000,-0.0003700000,176.83300000,"Transiting Exoplanet Survey Satellite (TESS)"
"Kepler-930 b","Kepler-930",0.3459300000,0.0037400000,-0.0037400000,848.39600000,"Kepler"
"Kepler-929 b","Kepler-929",0.0198200000,0.0002100000,-0.0002100000,1311.23000000,"Kepler"
"Kepler-952 b","Kepler-952",0.5183000000,,,1304.25000000,"Kepler"
"Kepler-965 b","Kepler-965",0.5099800000,0.0055900000,-0.0055900000,582.82800000,"Kepler"
"Kepler-979 b","Kepler-979",0.0753000000,,,576.50300000,"Kepler"
"Kepler-932 b","Kepler-932",0.0287600000,0.0003300000,-0.0003300000,465.61200000,"Kepler"
"Kepler-931 b","Kepler-931",0.0719000000,,,490.00000000,"Kepler"
"Kepler-1006 b","Kepler-1006",0.1464000000,,,1081.73800000,"Kepler"
"Kepler-990 b","Kepler-990",0.0859500000,0.0008600000,-0.0008600000,802.16300000,"Kepler"
"Kepler-892 b","Kepler-892",0.1015000000,,,570.72700000,"Kepler"
"Kepler-895 b","Kepler-895",0.0328000000,,,540.13400000,"Kepler"
"Kepler-507 b","Kepler-507",0.0478100000,0.0003800000,-0.0003800000,391.64400000,"Kepler"
"Kepler-1027 b","Kepler-1027",0.0291100000,0.0001300000,-0.0001300000,405.10400000,"Kepler"
"Kepler-982 b","Kepler-982",0.1277000000,0.0014100000,-0.0014100000,801.47900000,"Kepler"
"Kepler-1052 b","Kepler-1052",0.2098800000,0.0014600000,-0.0014600000,943.44400000,"Kepler"
"Kepler-897 b","Kepler-897",0.0770000000,,,1519.25000000,"Kepler"
"Kepler-898 b","Kepler-898",0.0545000000,,,484.89100000,"Kepler"
"Kepler-938 b","Kepler-938",0.2689000000,,,1182.05000000,"Kepler"
"Kepler-986 b","Kepler-986",0.2913100000,0.0024600000,-0.0024600000,548.36400000,"Kepler"
"Kepler-978 b","Kepler-978",0.2726000000,,,682.52200000,"Kepler"
"Kepler-960 b","Kepler-960",0.0380700000,0.0002500000,-0.0002500000,284.91600000,"Kepler"
"Kepler-976 b","Kepler-976",0.4217000000,,,1012.41000000,"Kepler"
"Kepler-899 b","Kepler-899",0.1392000000,,,1246.43000000,"Kepler"
"Kepler-1015 b","Kepler-1015",0.1345000000,0.0007800000,-0.0007800000,739.35700000,"Kepler"
"Kepler-1002 b","Kepler-1002",0.0564000000,,,408.30300000,"Kepler"
"Kepler-889 b","Kepler-889",0.0497500000,0.0005500000,-0.0005500000,598.31300000,"Kepler"
"Kepler-903 b","Kepler-903",0.0908100000,0.0006800000,-0.0006800000,1369.24000000,"Kepler"
"Kepler-904 b","Kepler-904",0.0417000000,,,978.12500000,"Kepler"
"Kepler-918 b","Kepler-918",0.0569000000,,,1025.03000000,"Kepler"
"Kepler-920 b","Kepler-920",0.0650000000,,,1001.68000000,"Kepler"
"Kepler-961 b","Kepler-961",0.1258500000,0.0007300000,-0.0007300000,574.31400000,"Kepler"
"Kepler-972 b","Kepler-972",0.0734000000,,,1198.03000000,"Kepler"
"Kepler-886 b","Kepler-886",0.0642800000,0.0007800000,-0.0007800000,711.29700000,"Kepler"
"Kepler-885 b","Kepler-885",0.1440300000,0.0011200000,-0.0011200000,651.31800000,"Kepler"
"Kepler-906 b","Kepler-906",0.2236300000,0.0022800000,-0.0022800000,757.79100000,"Kepler"
"Kepler-466 c","Kepler-466",0.0465800000,0.0004800000,-0.0004800000,530.12200000,"Kepler"
"Kepler-921 b","Kepler-921",0.2716000000,,,934.49000000,"Kepler"
"Kepler-943 b","Kepler-943",0.2559000000,,,2300.53000000,"Kepler"
"Kepler-946 b","Kepler-946",0.1002000000,,,1137.29000000,"Kepler"
"Kepler-1014 b","Kepler-1014",0.1210000000,,,624.80000000,"Kepler"
"Kepler-852 b","Kepler-852",0.2796700000,0.0026300000,-0.0026300000,1619.03000000,"Kepler"
"Kepler-884 b","Kepler-884",0.0611600000,0.0005700000,-0.0005700000,476.73300000,"Kepler"
